SMILES,Y_ld50_zhu,source
COP(=O)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,3.455,tdc
COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1,3.788,tdc
COP(=O)(OC)SCC(Cl)(Cl)Cl,3.261,tdc
COP(=O)(OC)SCCSC,4.034,tdc
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,3.78,tdc
COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.526,tdc
COP(=O)(Oc1ccc([N+](=O)[O-])c(C)c1)SC,2.945,tdc
COP(=O)(OC1CCCCC1)Sc1ccc(Cl)cc1,3.302,tdc
COP(=O)(SC)SC,3.821,tdc
COP(=S)(NC(=S)N(C)CCO)OC,4.333,tdc
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.9930000000000003,tdc
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,3.0660000000000003,tdc
COP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,4.765,tdc
COP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,3.839,tdc
COP(=S)(N=C1SCCS1)OC,4.386,tdc
COP(=S)(OC)OC,2.444,tdc
COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.4960000000000004,tdc
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.359,tdc
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.7110000000000003,tdc
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.395,tdc
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,3.372,tdc
COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,2.466,tdc
COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.189,tdc
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.249,tdc
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.045,tdc
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,2.678,tdc
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(SC(C)C)c1,2.471,tdc
COP(=S)(OC)Oc1ccc(C#N)cc1,3.054,tdc
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.641,tdc
COP(=S)(OC)Oc1ccc(S(=O)(=O)c2ccc(OP(=S)(OC)OC)cc2)cc1,2.397,tdc
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,4.065,tdc
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269,tdc
COP(=S)(OC)Oc1ccc(C#N)cc1Cl,3.444,tdc
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,3.02,tdc
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.669,tdc
COP(=S)(OC)Oc1ccc(SSc2ccc(OP(=S)(OC)OC)cc2)cc1,4.619,tdc
COP(=S)(OC)Oc1ccc2c(C)cc(=O)oc2c1,4.284,tdc
COP(=S)(OC)Oc1cnc2ccccc2n1,2.478,tdc
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.247,tdc
COP(=S)(OC)SC,4.06,tdc
COP(=S)(OC)SC(C(=O)OC(C)C)c1ccccc1,3.213,tdc
C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC,2.8280000000000003,tdc
COP(=S)(OC)SC(C)CSCC(C)SP(=S)(OC)OC,3.06,tdc
COP(=S)(OC)SC(C)N1CC(=O)C(=O)C1,4.704,tdc
COP(=S)(OC)SC(CBr)N1C(=O)c2ccccc2C1=O,3.339,tdc
COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,1.952,tdc
COP(=S)(OC)SC(CCl)N1C(=O)c2ccccc2C1=O,3.66,tdc
COP(=S)(OC)SC(SP(=S)(OC)OC)c1ccccc1,3.16,tdc
COP(=S)(OC)Sc1ccc(Cl)cc1,2.73,tdc
COP(=S)(OC)SC1CCC2C=CCC1S2,2.472,tdc
COP(=S)(OC)SC1OCCOC1SP(=S)(OC)OC,3.0580000000000003,tdc
COP(=S)(OC)SCC(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,2.957,tdc
COP(=S)(OC)SCC(=O)N(C)C=O,3.012,tdc
COP(=S)(OC)SCC(=O)N1CCOCC1,3.177,tdc
COP(=S)(OC)SCC(=O)O,1.937,tdc
COP(=S)(OC)SCc1nc(N)nc(N)n1,2.5,tdc
COP(=S)(OC)SCCNC(C)=O,3.044,tdc
COP(=S)(OC)SCCSC(C)C,3.24,tdc
COP(=S)(OC)SCCSc1ccc(Cl)cc1,3.517,tdc
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.535,tdc
COP(=S)(OC)SCN1C(=O)CCC1=O,4.585,tdc
COP(=S)(OC)SCN1C(=O)CSC1=O,3.626,tdc
COP(=S)(OC)SCn1nnc2ccccc2c1=O,4.656000000000001,tdc
COP(=S)(OC)SCOC(C)=O,3.394,tdc
COP(=S)(OC)SCSc1cccc(Cl)c1Cl,3.668,tdc
COP(=S)(OC)SCSc1cc(Cl)ccc1Cl,3.201,tdc
COP(=S)(OC)SCSc1cc(Cl)cc(Cl)c1,2.897,tdc
COP(=S)(OC)SCSc1cccc(Cl)c1,3.623,tdc
COP(=S)(OC)SCSc1ccc(Cl)c(Cl)c1,3.201,tdc
COP(=S)(OC)SCSc1ccc(Cl)cc1,3.817,tdc
COP(=S)(OC)SCSc1ccccc1,4.244,tdc
COP(=S)(OC)SCSc1ccccc1Cl,4.384,tdc
COP(=S)(OC)SCSCC=C(Cl)Cl,3.5660000000000003,tdc
COP(=S)(OC)SCSCCOC(N)=O,3.821,tdc
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,4.336,tdc
COP(=S)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,3.074,tdc
COP(C)(=S)Oc1ccc(S(C)=O)c(C)c1,4.967,tdc
COP(C)(=S)Oc1ccc(Cl)cc1Cl,3.232,tdc
COP(C)(=S)Sc1ccccc1,3.1630000000000003,tdc
COP(C)(=S)SCN1C(=O)c2ccccc2C1=O,4.7010000000000005,tdc
COP(C)(=S)SCSc1ccc(Cl)cc1,3.984,tdc
COP(=S)(Cl)Cl,2.885,tdc
COP(N)(=O)SC,4.275,tdc
COP(N)(=S)Oc1cc(Cl)c(Cl)cc1Cl,2.641,tdc
COP(N)(=S)Oc1ccc(C(C)(C)C)cc1Cl,2.5540000000000003,tdc
COP(OC)OC,1.89,tdc
COP(=S)(S)OC,2.199,tdc
COP1(=S)OCc2ccccc2O1,3.326,tdc
COS(=O)(=O)c1ccc(C)cc1,2.737,tdc
COS(=O)(=O)c1ccccc1,2.367,tdc
COS(=O)(=O)OC,2.789,tdc
COS(C)(=O)=O,2.69,tdc
CP(=S)(Oc1ccccc1)Oc1ccc(C#N)cc1,3.564,tdc
CP(=S)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,4.587,tdc
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.274,tdc
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,3.983,tdc
CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.695,tdc
C=CS(C)(=O)=O,2.27,tdc
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1.707,tdc
CS(=O)(=O)c1ccc(Cl)cc1,2.678,tdc
CS(=O)(=O)c1ccccc1,2.026,tdc
CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,1.889,tdc
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,3.188,tdc
CS(=O)(=O)Oc1ccc(Cl)cc1Cl,1.936,tdc
CS(=O)c1ccc(Cl)cc1,2.577,tdc
CS(=O)CC(=O)c1ccccn1,1.4469999999999998,tdc
CS(C)=O,0.731,tdc
CS(=O)(=O)F,4.691,tdc
CSC(=S)N(C)C,3.339,tdc
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,3.345,tdc
CSc1c(C)cc(OC(=O)N(C)C(C)=O)cc1C,2.749,tdc
CSc1ccc(Cl)cc1,2.5980000000000003,tdc
CSc1ccccc1,2.144,tdc
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.358,tdc
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.571,tdc
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,1.796,tdc
CSc1nc(NC(C)C)nc(NC(C)C)n1,2.127,tdc
CSc1nnc(C(C)(C)C)c(=O)n1N,2.29,tdc
CSCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,2.66,tdc
CSCCC(N)C(=O)O,0.617,tdc
CSCCC=O,1.374,tdc
C=COCCSC,1.561,tdc
CSP(SC)SC,3.215,tdc
F[Si](F)(F)c1ccccc1,2.719,tdc
C=C(F)CCl,2.528,tdc
FC(Cl)(Cl)c1ccccc1,2.6,tdc
N#CC(F)(F)C(F)(F)C(F)(F)C#N,1.891,tdc
N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,1.937,tdc
FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.725,tdc
O=C(C(F)(F)Cl)C(F)(Cl)Cl,2.891,tdc
O=C(C(F)(F)Cl)C(F)(F)Cl,3.513,tdc
FC(F)(Cl)C(F)(Cl)Cl,0.639,tdc
FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,1.199,tdc
FC(F)(F)C(Cl)Br,1.541,tdc
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.104,tdc
FC(F)(F)c1ccccc1Br,1.918,tdc
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.464,tdc
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,2.322,tdc
O=C=Nc1cccc(C(F)(F)F)c1,2.283,tdc
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,2.502,tdc
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,1.538,tdc
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.1660000000000004,tdc
FC(F)(F)c1ccc(Cl)cc1,1.143,tdc
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,1.5619999999999998,tdc
FC(F)(F)c1cccc(C2CNCCO2)c1,2.931,tdc
O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.496,tdc
FC(F)(F)c1ccccc1,0.989,tdc
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,4.77,tdc
O=[N+]([O-])c1cccc2[nH]c(C(F)(F)F)nc12,4.34,tdc
FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1,4.89,tdc
O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1Cl,3.47,tdc
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,5.0,tdc
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,6.121,tdc
FC(F)(F)c1nc2c(Cl)c(Cl)cc(Cl)c2[nH]1,4.66,tdc
FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1,4.99,tdc
O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],4.26,tdc
O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2cc1Cl,4.68,tdc
O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,4.43,tdc
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,4.38,tdc
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,4.51,tdc
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,5.28,tdc
O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.98,tdc
N#Cc1ccc2[nH]c(C(F)(F)F)nc2c1,4.68,tdc
O=[N+]([O-])c1ccc2[nH]c(C(F)(F)F)nc2c1,4.8,tdc
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,4.29,tdc
FC(F)(F)c1nc2ccccc2[nH]1,3.823,tdc
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,4.06,tdc
FC(F)(F)c1nc2cc(Br)ccc2[nH]1,3.733,tdc
FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,4.51,tdc
O=NN(CCCC(F)(F)F)CCCC(F)(F)F,2.55,tdc
O=NN(CC(F)(F)F)CC(F)(F)F,2.845,tdc
FC(F)OC(Cl)C(F)(F)F,1.587,tdc
FC(F)OC(F)(F)C(F)Cl,1.53,tdc
O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.6180000000000003,tdc
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1.5319999999999998,tdc
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,2.704,tdc
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,3.1260000000000003,tdc
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.623,tdc
Fc1ccc(SCc2ccc(Cl)cc2)cc1,1.926,tdc
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.826,tdc
Fc1ccccc1,1.339,tdc
O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.333,tdc
O=c1[nH]cc(F)c(=O)[nH]1,2.752,tdc
O=C(CF)NC(=O)Nc1ccccc1,3.895,tdc
O=NN(CCF)C(=O)NC1CCCCC1,4.07,tdc
FCCOC(Cl)C(Cl)(Cl)Cl,4.106,tdc
IC(I)I,3.045,tdc
O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I,3.003,tdc
Ic1ccccc1,2.055,tdc
N#CC(c1ccccc1)c1ccccc1,1.742,tdc
N#CC=Cc1ccccc1,1.493,tdc
N#Cc1cccnc1,1.944,tdc
N#CC1CC=CCC1,2.367,tdc
N#CC1CCC2OC2C1,2.001,tdc
N#CCc1ccccc1,2.637,tdc
N#CCCC#N,2.25,tdc
N#CCCCCC#N,2.844,tdc
N#CCCNCCC#N,1.659,tdc
N#CCCOCCC#N,1.642,tdc
N#CCCSCCC#N,1.5219999999999998,tdc
N#CCN1CCOCC1,2.011,tdc
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1.904,tdc
c1ccc(Nc2cccc3ccccc23)cc1,2.13,tdc
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,2.041,tdc
c1ccc(Nc2ccc3ccccc3c2)cc1,1.4,tdc
N=C(Nc1ccccc1)Nc1ccccc1,2.62,tdc
c1ccc2[nH]c(-c3cscn3)nc2c1,1.812,tdc
c1cn[nH]c1,1.829,tdc
c1ccc2[nH]ccc2c1,2.069,tdc
c1nc[nH]n1,1.596,tdc
N#CN,2.527,tdc
N=C(N)NC(=N)NCCc1ccccc1,2.499,tdc
N=C(N)NCCN1CCCCCCC1,2.276,tdc
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,2.2030000000000003,tdc
NC(=O)C(N)=O,2.294,tdc
C=CC(N)=O,2.758,tdc
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.37,tdc
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2.639,tdc
NC(=O)c1nc[nH]c1N=NN(CCCl)CCCl,3.019,tdc
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.922,tdc
NC(=O)c1ccc([N+](=O)[O-])cc1,2.543,tdc
NC(=O)c1ccccc1O,2.146,tdc
C=CCOc1ccccc1C(N)=O,2.356,tdc
NC(=O)c1cccnc1,1.543,tdc
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.956,tdc
NC(=O)C1c2ccccc2C=Cc2ccccc21,2.116,tdc
NC(=O)C1c2ccccc2CCc2ccccc21,1.995,tdc
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.812,tdc
NC(=O)Cc1cccc2ccccc12,1.462,tdc
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,2.394,tdc
NC(=O)CF,4.127,tdc
NC(=O)N1c2ccccc2C=Cc2ccccc21,2.082,tdc
NC(=O)NC(=O)Cc1ccccc1,2.047,tdc
NC(=O)Nc1ccccc1,1.833,tdc
NC(=O)NCc1ccccc1,1.745,tdc
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.526,tdc
NC(=O)OC(CCl)Cc1ccccc1,2.64,tdc
C#CC1(OC(N)=O)CCCCC1,2.7030000000000003,tdc
NC(=O)OC1CCCCC1,1.813,tdc
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.59,tdc
NC(=O)OCCCc1ccccc1,2.208,tdc
NC(=S)c1c(Cl)cccc1Cl,2.435,tdc
NC(=S)Cc1cccc2ccccc12,3.526,tdc
NC(=S)NC(N)=S,4.432,tdc
NC(=S)Nc1cccc2ccccc12,4.5280000000000005,tdc
NC(=S)Nc1cccc(Cl)c1,3.873,tdc
NC(=S)Nc1cc(Cl)ccc1Cl,2.867,tdc
NC(=S)Nc1ccccc1,4.705,tdc
C=CCNC(N)=S,2.764,tdc
NC(=O)CCC(N)C(=O)O,1.29,tdc
NC(CO)(CO)CO,1.3119999999999998,tdc
NC(CS)C(=O)O,1.807,tdc
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1.837,tdc
NC(N)=O,0.851,tdc
NC(N)=S,2.785,tdc
C=CN,1.367,tdc
NC=O,0.908,tdc
NC1(C(=O)O)CCCC1,2.649,tdc
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1.4509999999999998,tdc
Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,1.383,tdc
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.766,tdc
Nc1cc2c(cc1C1CCCCC1)CCC2C(=O)O,3.681,tdc
Nc1ccccc1C(=O)OCC=Cc1ccccc1,1.705,tdc
Nc1ccccc1-c1ccccc1,1.859,tdc
Nc1cc(Cl)cc(C(=O)O)c1Cl,1.77,tdc
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.184,tdc
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.535,tdc
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1.921,tdc
Nc1c(Cl)cc(C(=O)NC2CC2)cc1Cl,3.159,tdc
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,2.105,tdc
Nc1c(Cl)cc(Cl)cc1Cl,1.7080000000000002,tdc
Nc1cc(Cl)ccc1Cl,1.747,tdc
Nc1ccc([N+](=O)[O-])cc1N,2.352,tdc
Nc1ccccc1N,2.005,tdc
Nc1ccccc1O,1.924,tdc
Nc1ncnc2[nH]ncc12,2.982,tdc
Nc1ncnc2nccnc12,2.296,tdc
Nc1ccc(N)c([N+](=O)[O-])c1,1.6969999999999998,tdc
Nc1ccc(O)c([N+](=O)[O-])c1,2.021,tdc
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,1.425,tdc
Nc1cccc(C(F)(F)F)c1,2.526,tdc
Nc1cccc([N+](=O)[O-])c1,2.412,tdc
Nc1cccc(-n2ccccc2=O)c1,1.908,tdc
Nc1cc(-c2ccncc2)c[nH]c1=O,3.264,tdc
Nc1cc(Cl)c(N)c(Cl)c1,2.403,tdc
Nc1cccc(Cl)c1,2.698,tdc
Nc1cc(Cl)ccc1O,2.318,tdc
Nc1ccc(S(=O)(=O)O)c(N)c1,1.733,tdc
Nc1cccc(O)c1,2.072,tdc
Nc1ccc(Br)cc1,2.577,tdc
Nc1ccc(-c2ccc(N)cc2)cc1,2.775,tdc
Nc1ccc(-c2ccccc2)cc1,2.529,tdc
Nc1ccc(-c2ccccc2N)cc1,2.773,tdc
Nc1ccc([N+](=O)[O-])cc1,2.265,tdc
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.395,tdc
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1.198,tdc
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,2.341,tdc
Nc1ccc(S(N)(=O)=O)cc1,1.645,tdc
Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,1.586,tdc
Nc1ccc(Cl)cc1,2.614,tdc
Nc1ccc(F)cc1,2.426,tdc
Nc1ccc(I)cc1,2.622,tdc
Nc1ccc(N)cc1,3.131,tdc
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.614,tdc
Nc1ccc(N=Nc2ccccc2)c(N)c1,2.109,tdc
Nc1ccc(Nc2ccccc2)cc1,2.599,tdc
Nc1ccc(O)cc1,2.464,tdc
Nc1ccc(Oc2ccc(N)cc2)cc1,2.441,tdc
N#CSc1ccc(N)cc1,2.7960000000000003,tdc
Nc1ccc(Sc2ccc(N)cc2)cc1,2.381,tdc
Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,1.747,tdc
Nc1ccc2ccccc2c1S(=O)(=O)O,1.061,tdc
Nc1ccc2ccc3cccc4ccc1c2c34,2.3080000000000003,tdc
Nc1ccc2sc(-c3ccccc3)nc2c1,1.886,tdc
Nc1ccccc1,2.571,tdc
Nc1ccccc1[N+](=O)[O-],1.936,tdc
Nc1ccccn1,2.673,tdc
Nc1cccc2cc(S(=O)(=O)O)ccc12,1.196,tdc
Nc1cc[n+]([O-])cc1,3.167,tdc
Nc1ccncc1,3.651,tdc
Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,1.47,tdc
Nc1ccc2ccccc2c1,2.294,tdc
Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,2.181,tdc
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.2,tdc
NC1=NC(=O)C(c2ccccc2)O1,2.6060000000000003,tdc
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,2.802,tdc
Nc1nc(N)nc(N)n1,1.601,tdc
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,4.274,tdc
Nc1ncnc(Nc2cccc(Cl)c2)n1,2.744,tdc
Nc1nc(N)nc(NC2CC2)n1,1.6909999999999998,tdc
Nc1nccs1,2.319,tdc
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,4.221,tdc
Nc1ncnc2[nH]cnc12,2.259,tdc
Nc1nc2c(Cl)cccc2o1,2.528,tdc
Nc1nc2cc(Cl)ccc2o1,2.334,tdc
Nc1nc2cc(Br)ccc2o1,2.3280000000000003,tdc
Nc1nc2cc(Cl)c(O)cc2o1,2.237,tdc
Nc1nc2cc(F)ccc2o1,2.182,tdc
Nc1nc2ccc(Br)cc2o1,2.629,tdc
Nc1nc2cccc(Cl)c2o1,2.614,tdc
Nc1nc2ccccc2o1,2.349,tdc
Nc1nc[nH]n1,1.883,tdc
NC12CC3CC(CC(C3)C1)C2,2.225,tdc
NC1CCC2C3CCC(C3N)C12,2.191,tdc
NC1CCCCC1,2.803,tdc
C#CCN,1.849,tdc
NCC(CC(=O)O)c1ccc(Cl)cc1,3.168,tdc
NCC(=O)O,0.976,tdc
NCC(O)c1ccc(O)cc1,2.092,tdc
NCC(O)c1cccc(O)c1,2.594,tdc
C=CCN,2.748,tdc
NCc1cc(=O)[nH]o1,3.404,tdc
NCc1cccc(CN)c1,2.166,tdc
NCC1CC2CCC1C2,1.948,tdc
NCC1CCC(C(=O)O)CC1,1.719,tdc
NCC1CCC(CN)CC1,2.4290000000000003,tdc
NCC1CCC=CO1,2.0540000000000003,tdc
NCC1CCCCO1,2.21,tdc
NCCC[Si]12OCCN(CCO1)CCO2,1.6030000000000002,tdc
NCCCC1(CCCN)c2ccccc2-c2ccccc21,2.655,tdc
NCCCCCCN,2.19,tdc
NCCCCO,1.889,tdc
NCCCN,2.326,tdc
NCCCN1CCOCC1,1.608,tdc
NCCCNCCCN,2.25,tdc
NCCCO,1.4240000000000002,tdc
NCCCOCCOCCCN,1.794,tdc
NCCCOCCOCCO,1.4,tdc
NCCCOCCOCCOCCCN,1.711,tdc
NCCN,2.08,tdc
NCCN1CCNCC1,1.781,tdc
NCCN1CCOCC1,1.6369999999999998,tdc
NCCNCCN,1.98,tdc
NCCNCCNCCN,1.767,tdc
NCCNCCO,1.541,tdc
NCCO,1.474,tdc
NCCOCCO,1.269,tdc
NCCOS(N)(=O)=O,1.274,tdc
NNC(=O)c1ccncc1,2.04,tdc
NNC(=O)CCCCCCCCC(=O)NN,1.964,tdc
NNC(N)=S,3.998,tdc
NNc1ccccc1,2.76,tdc
NNc1nncc2ccccc12,3.25,tdc
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2.58,tdc
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1.832,tdc
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,1.811,tdc
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.901,tdc
NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,2.1630000000000003,tdc
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,2.07,tdc
NS(=O)(=O)c1ccccc1,2.2,tdc
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1.471,tdc
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,1.739,tdc
NS(=O)(=O)C1CCCCC1,3.31,tdc
NS(=O)(=O)Cc1noc2ccccc12,2.028,tdc
c1ccc(Oc2ccccc2)cc1,1.703,tdc
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,2.2880000000000003,tdc
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.744,tdc
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,5.356,tdc
O=C(Cc1ccccc1)OCCc1ccccc1,1.205,tdc
C#CCOC(=O)CCCCC(=O)OCC#C,3.0460000000000003,tdc
O=C(CCCCC(=O)OCC1CC=CCC1)OCC1CC=CCC1,1.953,tdc
O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1,1.922,tdc
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.199,tdc
O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccc([N+](=O)[O-])cc1,2.361,tdc
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,1.042,tdc
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,1.723,tdc
O=C(OCC=Cc1ccccc1)c1ccccc1,1.775,tdc
O=C(C=Cc1ccccc1)OCc1ccccc1,1.634,tdc
O=C(OCc1ccccc1)c1ccccc1,2.096,tdc
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,1.75,tdc
O=C(OCC1CO1)c1ccccc1,2.102,tdc
