InChIKey,SMILES,Corrosion_Eye_target
IBGBGRVKPALMCQ-UHFFFAOYSA-N,O=Cc1ccc(O)c(O)c1,1
YQUVCSBJEUQKSH-UHFFFAOYSA-N,O=C(O)c1ccc(O)c(O)c1,1
KEQHJBNSCLWCAE-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)=CC1=O,1
WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(C(=O)O)ccc1O,1
JXOHGGNKMLTUBP-UHFFFAOYSA-N,O=C(O)C1=CC(O)C(O)C(O)C1,1
QAIPRVGONGVQAS-UHFFFAOYSA-N,O=C(O)C=Cc1ccc(O)c(O)c1,1
HCZHHEIFKROPDY-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2ccccc2[nH]1,1
AGBQKNBQESQNJD-UHFFFAOYSA-N,O=C(O)CCCCC1CCSS1,1
PCMORTLOPMLEFB-UHFFFAOYSA-N,COc1cc(C=CC(=O)O)cc(OC)c1O,1
SLRCCWJSBJZJBV-UHFFFAOYSA-N,C1CCN2CC3CC(CN4CCCCC34)C2C1,1
PFTAWBLQPZVEMU-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,1
RSWGJHLUYNHPMX-UHFFFAOYSA-N,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,1
LUKBXSAWLPMMSZ-UHFFFAOYSA-N,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,1
GOEMGAFJFRBGGG-UHFFFAOYSA-N,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0
JTWOMNBEOCYFNV-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,0
YTKUWDBFDASYHO-UHFFFAOYSA-N,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0
UIEATEWHFDRYRU-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0
IIBYAHWJQTYFKB-UHFFFAOYSA-N,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
SNPPWIUOZRMYNY-UHFFFAOYSA-N,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0
FPPNZSSZRUTDAP-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,0
MLYYVTUWGNIJIB-UHFFFAOYSA-N,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,0
GPRBEKHLDVQUJE-UHFFFAOYSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,0
SSOLNOMRVKKSON-UHFFFAOYSA-N,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0
UVKZSORBKUEBAZ-UHFFFAOYSA-N,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
STQGQHZAVUOBTE-UHFFFAOYSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,0
RCKMWOKWVGPNJF-UHFFFAOYSA-N,CCN(CC)C(=O)N1CCN(C)CC1,0
BIDNLKIUORFRQP-UHFFFAOYSA-N,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,0
ZDXPYRJPNDTMRX-UHFFFAOYSA-N,NC(=O)CCC(N)C(=O)O,0
ZRALSGWEFCBTJO-UHFFFAOYSA-N,N=C(N)N,0
XQZXYNRDCRIARQ-UHFFFAOYSA-N,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0
UWKQSNNFCGGAFS-UHFFFAOYSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0
FPCCSQOGAWCVBH-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
JCQLYHFGKNRPGE-UHFFFAOYSA-N,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,0
HLFSDGLLUJUHTE-UHFFFAOYSA-N,c1ccc(C2CN3CCSC3=N2)cc1,0
USSIQXCVUWKGNF-UHFFFAOYSA-N,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0
MYWUZJCMWCOHBA-UHFFFAOYSA-N,CNC(C)Cc1ccccc1,0
TTWJBBZEZQICBI-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0
NWIBSHFKIJFRCO-UHFFFAOYSA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,0
JWCSIUVGFCSJCK-UHFFFAOYSA-N,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,0
RLWRMIYXDPXIEX-UHFFFAOYSA-N,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,0
SNICXCGAKADSCV-UHFFFAOYSA-N,CN1CCCC1c1cccnc1,0
IPVQLZZIHOAWMC-UHFFFAOYSA-N,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,0
VGYFMXBACGZSIL-UHFFFAOYSA-N,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0
IENZQIKPVFGBNW-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0
REQCZEXYDRLIBE-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1ccc(N)cc1,0
XLMALTXPSGQGBX-UHFFFAOYSA-N,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,0
AUNGANRZJHBGPY-UHFFFAOYSA-N,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0
VHXNKPBCCMUMSW-UHFFFAOYSA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0
SEEPANYCNGTZFQ-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0
YLJREFDVOIBQDA-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCCC2,0
WFWLQNSHRPWKFK-UHFFFAOYSA-N,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0
GUGOEEXESWIERI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
TVYLLZQTGLZFBW-UHFFFAOYSA-N,COc1cccc(C2(O)CCCCC2CN(C)C)c1,0
XSTXAVWGXDQKEL-UHFFFAOYSA-N,ClC=C(Cl)Cl,1
UFLGIAIHIAPJJC-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1,0
HTIQEAQVCYTUBX-UHFFFAOYSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0
VIROVYVQCGLCII-UHFFFAOYSA-N,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0
OCAPBUJLXMYKEJ-UHFFFAOYSA-N,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,0
UQLLWWBDSUHNEB-UHFFFAOYSA-N,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0
DYAIAHUQIPBDIP-UHFFFAOYSA-N,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,0
UNJFKXSSGBWRBZ-UHFFFAOYSA-N,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0
JFPVXVDWJQMJEE-UHFFFAOYSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,0
WSEQXVZVJXJVFP-UHFFFAOYSA-N,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0
ACSIXWWBWUQEHA-UHFFFAOYSA-N,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,0
OFEZSBMBBKLLBJ-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1OC(CO)CC1O,1
HCYAFALTSJYZDH-UHFFFAOYSA-N,CNCCCN1c2ccccc2CCc2ccccc21,0
BMKDZUISNHGIBY-UHFFFAOYSA-N,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0
ADEBPBSSDYVVLD-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0
SDUQYLNIPVEERB-UHFFFAOYSA-N,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0
YPZRWBKMTBYPTK-UHFFFAOYSA-N,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1
WDZVGELJXXEGPV-UHFFFAOYSA-N,N=C(N)NN=Cc1c(Cl)cccc1Cl,0
INJOMKTZOLKMBF-UHFFFAOYSA-N,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0
HSMPDPBYAYSOBC-UHFFFAOYSA-N,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,1
RVGLGHVJXCETIO-UHFFFAOYSA-N,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0
QSLMDECMDJKHMQ-UHFFFAOYSA-N,CNCCCC12CCC(c3ccccc31)c1ccccc12,0
RNIADBXQDMCFEN-UHFFFAOYSA-N,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,0
NHTGHBARYWONDQ-UHFFFAOYSA-N,CC(N)(Cc1ccc(O)cc1)C(=O)O,0
UWWDHYUMIORJTA-UHFFFAOYSA-N,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,0
UZHSEJADLWPNLE-UHFFFAOYSA-N,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0
LBHIOVVIQHSOQN-UHFFFAOYSA-N,O=C(NCCO[N+](=O)[O-])c1cccnc1,0
XDRYMKDFEDOLFX-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0
ZGUGWUXLJSTTMA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccccc21,0
ZTVQQQVZCWLTDF-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0
ZBMZVLHSJCTVON-UHFFFAOYSA-N,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0
CZMRCDWAGMRECN-UHFFFAOYSA-N,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0
MTZBBNMLMNBNJL-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0
ZXVNMYWKKDOREA-UHFFFAOYSA-N,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0
AXRYRYVKAWYZBR-UHFFFAOYSA-N,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,0
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
GCFBRXLSHGKWDP-UHFFFAOYSA-N,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,0
ZKLPARSLTMPFCP-UHFFFAOYSA-N,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
IAKHMKGGTNLKSZ-UHFFFAOYSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0
PHTUQLWOUWZIMZ-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CSc2ccccc21,0
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0
YMDXZJFXQJVXBF-UHFFFAOYSA-N,CC1OC1P(=O)(O)O,0
DKYWVDODHFEZIM-UHFFFAOYSA-N,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1
KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0
GYDJEQRTZSCIOI-UHFFFAOYSA-N,NCC1CCC(C(=O)O)CC1,1
QLNWXBAGRTUKKI-UHFFFAOYSA-N,CC(=O)Nc1cccc(O)c1,1
PFOLLRNADZZWEX-UHFFFAOYSA-N,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0
ANZXOIAKUNOVQU-UHFFFAOYSA-N,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0
WZHCOOQXZCIUNC-UHFFFAOYSA-N,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0
DBGIVFWFUFKIQN-UHFFFAOYSA-N,CCNC(C)Cc1cccc(C(F)(F)F)c1,0
MFWNKCLOYSRHCJ-UHFFFAOYSA-N,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0
PXQPEWDEAKTCGB-UHFFFAOYSA-N,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,1
ZSCDBOWYZJWBIY-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0
MRUDNSFOFOQZDA-UHFFFAOYSA-N,O=C(O)c1c(Cl)cccc1Cl,1
AGJBLWCLQCKRJP-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0
RAFFVQBMVYYTQS-UHFFFAOYSA-N,O=C(O)c1c(Cl)cc(Cl)cc1Cl,1
QAOJBHRZQQDFHA-UHFFFAOYSA-N,O=C(O)c1cccc(Cl)c1Cl,1
FUXMTEKFGUWSNC-UHFFFAOYSA-N,O=C(O)c1cc(Cl)c(Cl)c(Cl)c1Cl,1
QVTQYSFCFOGITD-UHFFFAOYSA-N,O=C(O)c1cc(Cl)ccc1Cl,1
ATCRIUVQKHMXSH-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)cc1Cl,1
NJESAXZANHETJV-UHFFFAOYSA-N,Cc1ccc(C(=O)O)c(O)c1,1
GZCGUPFRVQAUEE-UHFFFAOYSA-N,O=CC(O)C(O)C(O)C(O)CO,0
IUCJMVBFZDHPDX-UHFFFAOYSA-N,C1CN1c1nc(N2CC2)nc(N2CC2)n1,0
CXKCZFDUOYMOOP-UHFFFAOYSA-N,O=C(O)c1cc(Cl)cc(Cl)c1,1
VPHHJAOJUJHJKD-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)c(Cl)c1,1
XOFYZVNMUHMLCC-UHFFFAOYSA-N,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0
HWGBHCRJGXAGEU-UHFFFAOYSA-N,Cc1cc(=O)[nH]c(=S)[nH]1,0
YXUBHIRQBSIPFE-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0
PYMYPHUHKUWMLA-UHFFFAOYSA-N,O=CC(O)C(O)C(O)CO,0
JBMKAUGHUNFTOL-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0
JWDYCNIAQWPBHD-UHFFFAOYSA-N,Cc1ccccc1OCC(O)CO,0
UOFGSWVZMUXXIY-UHFFFAOYSA-N,S=C(N=Nc1ccccc1)NNc1ccccc1,1
DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(O)cc1,1
UFULAYFCSOUIOV-UHFFFAOYSA-N,NCCS,1
DGVVWUTYPXICAM-UHFFFAOYSA-N,OCCS,1
unknown,CCOCC,0
OTLNPYWUJOZPPA-UHFFFAOYSA-N,O=C(O)c1ccc([N+](=O)[O-])cc1,1
PLUBXMRUUVWRLT-UHFFFAOYSA-N,CCOS(C)(=O)=O,1
WUESWDIHTKHGQA-UHFFFAOYSA-N,NC(=O)Nc1ccccc1,1
JARKCYVAAOWBJS-UHFFFAOYSA-N,CCCCCC=O,1
SQAINHDHICKHLX-UHFFFAOYSA-N,O=Cc1cccc2ccccc12,1
PJKVFARRVXDXAD-UHFFFAOYSA-N,O=Cc1ccc2ccccc2c1,1
NOEGNKMFWQHSLB-UHFFFAOYSA-N,O=Cc1ccc(CO)o1,1
SDXAWLJRERMRKF-UHFFFAOYSA-N,Cc1cc(C)[nH]n1,1
HNYOPLTXPVRDBG-UHFFFAOYSA-N,O=C1CC(=O)NC(=O)N1,1
PLDUPXSUYLZYBN-UHFFFAOYSA-N,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
KIUMMUBSPKGMOY-UHFFFAOYSA-N,O=C(O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-],1
NJRXVEJTAYWCQJ-UHFFFAOYSA-N,O=C(O)CC(S)C(=O)O,1
LMYRWZFENFIFIT-UHFFFAOYSA-N,Cc1ccc(S(N)(=O)=O)cc1,1
RARSHUDCJQSEFJ-UHFFFAOYSA-N,CCC(=O)c1ccc(O)cc1,1
OPTASPLRGRRNAP-UHFFFAOYSA-N,Nc1cc[nH]c(=O)n1,1
AMQJEAYHLZJPGS-UHFFFAOYSA-N,CCCCCO,1
XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,1
PSGAAPLEWMOORI-UHFFFAOYSA-N,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,0
XSWHNYGMWWVAIE-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,0
GPTXWRGISTZRIO-UHFFFAOYSA-N,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,0
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)cc1,1
JLVSRWOIZZXQAD-UHFFFAOYSA-N,O=S(=O)(O)CC(S)CS,0
FJBFPHVGVWTDIP-UHFFFAOYSA-N,BrCBr,1
HVTICUPFWKNHNG-UHFFFAOYSA-N,CCI,1
DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,1
ULYZAYCEDJDHCC-UHFFFAOYSA-N,CC(C)Cl,1
FMKOJHQHASLBPH-UHFFFAOYSA-N,CC(C)I,1
SCYULBFZEHDVBN-UHFFFAOYSA-N,CC(Cl)Cl,1
XNNQFQFUQLJSQT-UHFFFAOYSA-N,ClC(Cl)(Cl)Br,1
DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,1
WMXCDAVJEZZYLT-UHFFFAOYSA-N,CC(C)(C)S,1
NJQADTYRAYFBJN-UHFFFAOYSA-N,CC12CCC(C(Br)C1=O)C2(C)C,1
WGJHHMKQBWSQIY-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,0
SVURIXNDRWRAFU-UHFFFAOYSA-N,CC1CCC2C(C)(C)C3CC12CCC3(C)O,1
QXLPXWSKPNOQLE-UHFFFAOYSA-N,C#CC(C)(O)CC,0
MBDNRNMVTZADMQ-UHFFFAOYSA-N,O=S1(=O)CC=CC1,1
LQKRYVGRPXFFAV-UHFFFAOYSA-N,CCOC(=O)C1OC1(C)c1ccccc1,1
TZRXHJWUDPFEEY-UHFFFAOYSA-N,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
QYLFHLNFIHBCPR-UHFFFAOYSA-N,C#CC1(O)CCCCC1,1
DQWPFSLDHJDLRL-UHFFFAOYSA-N,CCOP(=O)(OCC)OCC,1
GTVWRXDRKAHEAD-UHFFFAOYSA-N,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1
HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C)C1,1
NUYADIDKTLPDGG-UHFFFAOYSA-N,CCC(C)(O)C#CC(C)(O)CC,1
DLHQZZUEERVIGQ-UHFFFAOYSA-N,CCC(C)(O)CCCC(C)C,1
CDOSHBSSFJOMGT-UHFFFAOYSA-N,C=CC(C)(O)CCC=C(C)C,1
XFNJYAKDBJUJAJ-UHFFFAOYSA-N,CC(Br)CBr,1
LRDFRRGEGBBSRN-UHFFFAOYSA-N,CC(C)C#N,1
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,1
BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,1
HRPVXLWXLXDGHG-UHFFFAOYSA-N,C=CC(N)=O,1
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(C)=O,1
QXSZNDIIPUOQMB-UHFFFAOYSA-N,BrC(Br)C(Br)Br,1
QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,1
OAEGRYMCJYIXQT-UHFFFAOYSA-N,NC(=S)C(N)=S,1
CZNRFEXEPBITDS-UHFFFAOYSA-N,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,1
HTYIXCKSEQQCJO-UHFFFAOYSA-N,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,0
YMTYZTXUZLQUSF-UHFFFAOYSA-N,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,1
IISBACLAFKSPIT-UHFFFAOYSA-N,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1
VPWNQTHUCYMVMZ-UHFFFAOYSA-N,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1
FFKZOUIEAHOBHW-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,1
CZXGXYBOQYQXQD-UHFFFAOYSA-N,COS(=O)(=O)c1ccccc1,1
IGODOXYLBBXFDW-UHFFFAOYSA-N,CC(=O)OC(C)(C)C1CC=C(C)CC1,1
VRZVPALEJCLXPR-UHFFFAOYSA-N,CCOS(=O)(=O)c1ccc(C)cc1,1
GRWFGVWFFZKLTI-UHFFFAOYSA-N,CC1=CCC2CC1C2(C)C,1
CYSGHNMQYZDMIA-UHFFFAOYSA-N,CN1CCN(C)C1=O,1
REJHVSOVQBJEBF-UHFFFAOYSA-N,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,1
GRSMWKLPSNHDHA-UHFFFAOYSA-N,O=C1OC(=O)c2cccc3cccc1c23,1
HUKPVYBUJRAUAG-UHFFFAOYSA-N,O=C1c2ccccc2-c2cccc3cccc1c23,1
YCANAXVBJKNANM-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],1
KTHVBAZBLKXIHZ-UHFFFAOYSA-N,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,0
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,Cc1c(N)c(=O)n(-c2ccccc2)n1C,1
ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,1
XCSNRORTQRKCHB-UHFFFAOYSA-N,Cc1c(Cl)cccc1[N+](=O)[O-],1
SUAUILGSCPYJCS-UHFFFAOYSA-N,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1
UXZFQZANDVDGMM-UHFFFAOYSA-N,Oc1c(I)cc(I)c2cccnc12,0
unknown,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,1
ZCDNRPPFBQDQHR-UHFFFAOYSA-N,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,0
HZNVUJQVZSTENZ-UHFFFAOYSA-N,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,1
APAJFZPFBHMFQR-UHFFFAOYSA-N,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,1
NRZRRZAVMCAKEP-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)O)c2ccccc12,1
DQNAQOYOSRJXFZ-UHFFFAOYSA-N,Nc1cccc2c(S(=O)(=O)O)cccc12,1
ZZHLYYDVIOPZBE-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0
FGTYTUFKXYPTML-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)c1ccccc1,1
GVOWHGSUZUUUDR-UHFFFAOYSA-N,CNc1ccccc1C(=O)OC,1
NEBPTMCRLHKPOB-UHFFFAOYSA-N,N#CC(c1ccccc1)c1ccccc1,1
AJUXDFHPVZQOGF-UHFFFAOYSA-N,CN(C)c1cccc2ccccc12,1
UJOBWOGCFQCDNV-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c1ccccc12,1
OPHQOIGEOHXOGX-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1OC,1
FSBRKZMSECKELY-UHFFFAOYSA-N,Nc1cccc2cc(O)ccc12,1
BPLBGHOLXOTWMN-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,0
LTMHNWPUDSTBKD-UHFFFAOYSA-N,CCOC=C(C(=O)OCC)C(=O)OCC,1
HYLCRKVCRPLFRE-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1ccccc1O,1
DBOSBRHMHBENLP-UHFFFAOYSA-N,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1
PTXDBYSCVQQBNF-UHFFFAOYSA-N,CC(C)COC(=O)c1ccccc1O,1
TWLLPUMZVVGILS-UHFFFAOYSA-N,CCOC(=O)c1ccccc1N,1
SEOVTRFCIGRIMH-UHFFFAOYSA-N,O=C(O)Cc1c[nH]c2ccccc12,1
OCDGBSUVYYVKQZ-UHFFFAOYSA-N,CN(C)Cc1c[nH]c2ccccc12,1
VVAKEQGKZNKUSU-UHFFFAOYSA-N,Cc1cccc(N)c1C,1
ZUVPLKVDZNDZCM-UHFFFAOYSA-N,Cc1c(N)cccc1Cl,1
RELMFMZEBKVZJC-UHFFFAOYSA-N,Clc1cccc(Cl)c1Cl,1
UFFBMTHBGFGIHF-UHFFFAOYSA-N,Cc1cccc(C)c1N,1
STOSPPMGXZPHKP-UHFFFAOYSA-N,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,1
KWVPRPSXBZNOHS-UHFFFAOYSA-N,Cc1cc(C)c(N)c(C)c1,1
LINPIYWFGCPVIE-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1Cl,1
