index,smiles
49396,O=C(COC(=O)/C=C/c1ccc(Cl)cc1)NCCC1=CCCCC1
49397,CC(C)Cn1cc(C(=O)NCc2cccs2)c2c3ccccc3n(C)c2c1=O
49398,CCn1cc(-c2cc(C(=O)O)on2)c(C)n1
49399,O=C(CN1CCCCCC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
49400,CC(C)Oc1ccc(C(=O)NC2CCS(=O)(=O)C2)cc1
49401,O=C(COc1ccccc1Cl)Nc1cccnc1
49402,CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(Cl)cc1Cl
49403,Cc1cc(SCC(=O)N(C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)nc2ccccc12
49404,O=C(NCC1CCCO1)C1CCN(C2CCN(C(=O)CC3CCCC3)CC2)CC1
49405,CCc1ccc(CCC(=O)Nc2ccc(C)cc2C)o1
49406,COc1cc(Br)cc(/C=C/c2ccc3cccc(O)c3n2)c1O
49407,COc1ccc(C2OCC3(CO2)CSc2ccccc2C3=O)cc1
49408,COc1ccc(NC(=O)CSc2nc(N)c3cc4c(nc3n2)CC(C)(C)OC4)cc1
49409,Cc1ccc(Cl)cc1N1CCN(CC(=O)Nc2ccc(CN3CCCCC3)cc2)CC1
49410,CCOC(=O)c1sc(Nc2ccc(Br)cc2)nc1C
49411,CCOC(=O)c1c(NC(=O)CSc2nnc(C)s2)sc2c1CCCCC2
49412,Cc1cccc(NC(=O)CCN2C(=O)C3C4C=CC(C4)C3C2=O)n1
49413,O=C(c1cc(COc2ccccc2)on1)N1CCCC(OCc2cccnc2)C1
49414,CCCC[C@@H]1CNC(=O)C(=O)N1CCCc1cc(OC)c(OC)c(OC)c1
49415,CCOC(=O)N1CCC(=NNS(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1
49416,Cc1oc(-c2ccccc2F)nc1CS(=O)CC(=O)NCc1ccc(Cl)cc1
49417,COc1ccc(C2CC(=O)c3c(C)nc(N4CCN(c5ccccc5)CC4)nc3C2)cc1
49418,O=C(CSc1nnnn1-c1cccnc1)NCc1cccs1
49419,CCCCCC(=O)N1CCN(CCN=CC2=C(O)CC(c3ccc(OC)cc3)CC2=O)CC1
49420,CC1CCCN(c2c([N+](=O)[O-])cc(C(=O)O)cc2[N+](=O)[O-])C1
49421,C=CCn1c(CCSCc2ccc(OC)c(C)c2)n[nH]c1=S
49422,COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1OC
49423,Cc1c(/C=N\NC(=O)c2csc3ccccc23)cnn1C
49424,CCn1cc(CNC(=O)NC2CCCCC2)c(C)n1
49425,CC(NC(=O)C1CCCN(C(=O)c2ccc(Cl)cc2)C1)c1cccc(C(F)(F)F)c1
49426,O=C(COC(=O)c1ccc(Cl)nc1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
49427,COc1ccc(-c2nc(O)c3cnccn23)cc1
49428,O=C(Nc1ccc2c(c1)OCO2)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
49429,Cc1nc2ccccc2c(=O)n1N
49430,CCOc1ccccc1NC(=O)NCc1ccc2c(c1)OCO2
49431,Cc1ccc(CN2CC[C@H]3C=CCc4cccc(c43)C2)cc1
49432,CN(C)c1ccc(N/C=C/C(=O)c2ccco2)cc1
49433,CC(=O)OCc1c(F)c(F)c(-n2nc(C)cc2C)c(F)c1F
49434,COc1cccc(C#Cc2c(C=O)n(C)c3ccccc23)c1
49435,O=C(Nc1ccccc1)N(O)c1ccc(Cl)cc1
49436,CCC(NC(=O)NCc1ccc2c(c1)OCO2)(C(F)(F)F)C(F)(F)F
49437,Cc1cc(OC(=O)c2ccccc2)n(CCC#N)n1
49438,C=CCSc1nc2ccccc2n1C(=O)/C=C/c1cc(OC)c(OC)c(OC)c1
49439,O=C(NNc1nc(-c2ccccc2)cs1)c1ccccc1
49440,COc1ccc(NC(=O)c2ccc(CNc3c(NC4CCCCC4)c(=O)c3=O)cc2)cc1OC
49441,O=C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1
49442,Oc1ccc(Br)cc1/C=N/n1cnc2ccccc21
49443,COc1ccc(-c2csc(N3CCSCC3)n2)cc1
49444,COc1cc(-c2nnc(CSc3nnc(N)s3)o2)cc(OC)c1OC
49445,Cn1c(SCn2nnc3ccccc3c2=O)nc2ccccc2c1=O
49446,COc1ccc(-c2nnc(NC(=O)C3=COCCO3)o2)cc1
49447,COCCNc1nc2c(c(=O)n(Cc3cccc(Cl)c3)c(=O)n2C)n1C
49448,COc1ccc(C(C)=O)cc1COc1ccc([N+](=O)[O-])c(C)c1
49449,O=C(O)c1n[nH]nc1-c1ccccc1
49450,CCCCCN(C(=O)CCC(=O)OC(C)C(=O)NC1CCCCC1)c1c(N)n(CCCC)c(=O)[nH]c1=O
49451,O=C(O)c1cc(S(=O)(=O)N2CCCc3ccccc32)ccc1Cl
49452,O=C(NCCc1nnc2ccc(NCc3cccnc3)nn12)c1ccccc1F
49453,O=C(Nn1cnnc1)c1cc2c(s1)CCCC2
49454,O=C(O)CC1(CC(=O)Nc2ccc3ccccc3n2)CCCCC1
49455,O=C(Cc1ccsc1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1
49456,Cn1c(SCc2ccc([N+](=O)[O-])cc2)nnc1-c1cccnc1
49457,CCCSc1nc(N)c(C#N)c(-c2ccc(C)cc2)c1C#N
49458,COc1ccccc1C(=O)NNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12
49459,OC1(c2cccc(C(F)(F)F)c2)CCN(Cc2nnnn2Cc2ccccc2)CC1
49460,CCN(CC(=O)NCc1cccs1)C(=O)c1ccc(S(=O)(=O)N(C)C)cc1
49461,O=C(Cn1nc(-c2nn(CC(=O)c3ccccc3)c3[n+]2CCCCC3)[n+]2c1CCCCC2)c1ccccc1
49462,CCCCCN(C(=O)CCC(=O)OCC(=O)c1ccc(CCC)cc1)c1c(N)n(CCCC)c(=O)[nH]c1=O
49463,C/C(=N\N1CCCCC1)c1c(O)[nH]c(=O)[nH]c1=O
49464,CCOc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1
49465,CC12CCC(c3c(C(=O)O)nn(-c4ccc(F)cc4)c31)C2(C)C
49466,CC(C)(Oc1ccc(Br)cc1Cl)C(=O)Nc1ccon1
49467,O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1[N+](=O)[O-]
49468,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCCC2)cc1
49469,Cc1cc(C)cc(NC2=C(N)C(=O)c3ccccc3C2=O)c1
49470,Cc1ccc(NC(=O)CC2SC(=Nc3ccc(O)cc3)NC2=O)cc1
49471,CC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(F)cc2)cc1
49472,Cn1cc(C(=O)N/N=C/c2cccs2)c2ccccc21
49473,CCOC(=O)c1ccc(NC(=S)N(CCCN2CCCCCC2)Cc2ccco2)cc1
49474,CCOc1ccc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc1
49475,O=C(N/N=C/c1ccccn1)C12CC3CC(CC(C3)C1)C2
49476,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O
49477,O=C(CCNS(=O)(=O)c1cccs1)N1CCc2ccccc2C1
49478,C[C@@H](O)CC#Cc1ccc2oc(=O)c(-n3cc(-c4ccsc4)nn3)cc2c1
49479,O=C1CC(c2ccccc2)n2nc(N3C(=O)c4ccccc4C3=O)nc2N1
49480,O=C(CSc1nccn(-c2ccc3c(c2)OCCO3)c1=O)Nc1ccccc1
49481,O=S(=O)(/N=C(/NNS(=O)(=O)c1ccccc1)c1ccccc1)c1ccccc1
49482,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1NS(=O)(=O)c1ccc(F)cc1
49483,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)NC1CCCCC1
49484,COc1ccc(S(=O)(=O)N(CC(=O)NCc2cccnc2)Cc2ccccc2)cc1
49485,CCOC(=O)C1CCCN(Cc2nc(N)nc(Nc3ccccc3)n2)C1
49486,Cc1cc(N2CCOCC2)nc2ccc(NC(=S)NC(C)C)cc12
49487,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1cccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c1
49488,COc1cc(OC)cc(C(=O)N2CCN(C3CCN(Cc4ccccc4)CC3)CC2)c1
49489,COC(=O)c1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2cc(C)on2)cc1
49490,Cc1[nH]nc2c1C(=O)CC(C)(C)C2
49491,C=Cc1ccc(N=Cc2c(O)ccc3ccccc23)cc1
49492,Cc1ccc(C(=O)N2CCC(C(=O)NC3CCCC3)CC2)cc1
49493,Cc1ccnc2nc(C(=O)Nc3nnc(-c4ccc(Cl)cc4)o3)nn12
49494,O=C(NCc1ccc2c(c1)OCO2)c1ccccn1
49495,O=C(NCC1CCCO1)c1cc(S(=O)(=O)Nc2ccc(Br)cc2)ccc1Cl
49496,COc1ccc(C(=O)O)cc1S(=O)(=O)N(CCc1ccccc1)Cc1ccccc1
49497,Cc1ccccc1NC(=O)C1CC(=O)N(Cc2ccccc2)C1
49498,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
49499,O=S(=O)(c1ccccc1)c1nc(-c2ccco2)oc1N1CCCCCC1
49500,CC(C)CNC(=O)COC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1
49501,O=S(=O)(NC1CC1)c1ccc(Cl)cc1F
49502,CCN(CC)CCCNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C
49503,CC(=O)NCc1ccc(-c2csc(NC(=O)CCCc3nc4ccccc4c(=O)[nH]3)n2)cc1
49504,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CC2CCCC2)c1
49505,Nc1n[nH]c(-c2ccccc2)c1-c1ccccc1
49506,Cn1cccc1Cc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)n1-c1ccc(F)cc1
49507,CCOCCn1c(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C
49508,COCCNCc1ccc(C(C)C)cc1
49509,COc1ccc(N(CC(O)CN2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1
49510,CCOC(=O)C1=C(COC(=O)Cc2ccccc2F)NC(=O)NC1C
49511,O=C(CN1C2=NCCN2c2ccccc21)C12CC3CC(CC(C3)C1)C2
49512,COc1cc(C(=S)N2CCOCC2)ccc1OC(=O)c1ccccc1
49513,COc1cc2c(cc1OC)/C(=C/C(=O)c1ccccc1F)NCC2
49514,CCC(C)c1ccccc1NC(=O)C1CCCO1
49515,O=C(Nc1ccncc1)c1cccc(S(=O)(=O)N2CCCC2)c1
49516,Cc1cccc(C(=O)NCCC(=O)NCc2ccccc2F)c1
49517,O=C1C=C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@@H](c2ccc(Cl)cc2)C1
49518,Cc1ccc(C(=O)N/N=C\c2cc(Br)c(Br)o2)cn1
49519,Cc1ccc(C)c(OCc2cc(C(=O)N3CCN(c4ccccc4)CC3)no2)c1
49520,CCOC1CS(=O)(=O)CC1OCC
49521,N#Cc1c2c(c(Nc3ccc(O)cc3)n3c1nc1ccccc13)CCC2
49522,CCNS(=O)(=O)c1ccc(C(=O)OCc2cc(=O)oc3cc(OC)ccc23)cc1
49523,O=C(Nn1cnnc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
49524,COCCNC(=O)Nc1ccc2nc(-c3cccs3)c(-c3cccs3)nc2c1
49525,CC1=C(C(=O)Nc2ccccc2C)C(c2ccc(C)o2)n2c(s/c(=C/c3ccccc3)c2=O)=N1
49526,Cc1cccc(N2CCN(C(=O)CCNS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2C)c1
49527,CC(C)CC(=O)Nc1ccc(C(=O)CN2C(=O)NC3(CCOc4ccccc43)C2=O)cc1
49528,COc1ccccc1NC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1
49529,CCS(=O)(=O)Nc1cccc(-c2nc3cccnc3s2)c1
49530,CCc1nc(OCC(=O)c2ccccc2)c(C#N)c2c1COC(C)(C)C2
49531,CC1(c2ccccc2)CC(c2ccccc2)=Nc2ccccc2N1
49532,O=C1COc2ccc(-c3csc(=Nc4ccc(OC(F)F)cc4)n3CC3CCCO3)cc2N1
49533,COc1ccc2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)sc(=O)c2c1OC
49534,O=C(CCSc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
49535,Fc1ccc(-c2ccc(/C=N/n3cnnc3)o2)cc1
49536,O=C(CNC(=O)N1CC(=O)Nc2ccccc21)NCCc1cccc(F)c1
49537,NS(=O)(=O)c1cc(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])ccc1Cl
49538,CCOC(=O)c1cc(C)sc1NC(=O)CSC1=NCCS1
49539,O=[N+]([O-])c1ccc2nc(NS(=O)(=O)c3ccc(Cl)cc3)sc2c1
49540,Cc1ccc(-n2c([S-])c(C(=O)Nc3ccc(OC(F)F)cc3)[n+]3ccc(C(=O)NCCO)cc23)cc1C
49541,O=C(N/N=C/C=C/c1ccccc1[N+](=O)[O-])c1cccnc1
49542,CCCCOc1ccc(/C=C/C(=O)Nc2ccc(C(N)=O)cc2)cc1
49543,CC1CCN(c2ccc(-c3ccc(NC(=O)C(F)(F)F)cc3)nn2)CC1
49544,Oc1ccc(F)cc1-c1cc(-c2ccc3c(c2)OCCO3)n[nH]1
49545,O=C(Nc1scc(-c2ccccc2)c1C(=O)O)c1ccccc1Cl
49546,CCN(CC)C(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O
49547,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1
49548,C=CCn1c(COc2ccc(F)cc2)nnc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1
49549,COc1ccc(Cl)cc1NC(=O)Cn1c(=O)oc2ccccc21
49550,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)c1ccccc1F
49551,CN(C)/C=C1\C(=O)N(c2ccc(Cl)cc2)CS1(=O)=O
49552,Cc1c(NC2=CC(=O)CC(C)(C)C2)ccc([N+](=O)[O-])c1C
49553,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3ccccn3)C2=O)cc1C
49554,CCNc1nc(Oc2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1
49555,C[C@]12CC[C@H](OS(=O)(=O)[O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
49556,COc1cc2c(cc1OC)-c1nnc(-c3ccco3)n1C1(CCCC1)C2
49557,CC(Oc1ccccc1)C(=O)N=Nc1c(O)[nH]c2ccc(Br)cc12
49558,O=C(NCCS(=O)(=O)N1CCCCCC1)c1ccccc1
49559,O=C(N/N=C/c1cc(Br)cc(Br)c1O)c1ccncc1
49560,O=C(O)CCCNC(=O)c1cncc(O)c1
49561,CSc1ccccc1NC(=O)CN(C)C(=O)CCc1c[nH]c2ccccc12
49562,COc1ccc(Oc2ccc(N/C=C3\CCCC3=O)cc2)cc1
49563,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4cc(Cl)ccc4C)CC3)ccc21
49564,COc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)O)c3n2)cc1OC
49565,Cc1cc(C)nc(OC(=O)c2c(Cl)cc(Cl)cc2Cl)n1
49566,CCOC(=O)N1CCN(C(=O)c2c[nH]c3ccc(S(=O)(=O)N(C)c4cccc(C)c4)cc3c2=O)CC1
49567,O=C(C1CCN(C2CCN(Cc3ccsc3)CC2)CC1)N1CCOCC1
49568,S=c1[nH]nc(COc2ccc3ccccc3c2)o1
49569,Cc1ccccc1N1CCN(C2CCCN(C(=O)c3ccc(Cl)s3)C2)CC1
49570,Cc1ccc(Nc2nnc(-c3ccc(N4CCOCC4)c([N+](=O)[O-])c3)c3ccccc23)cc1
49571,COC(=O)c1c(C(=O)OC)n(CCCN)c2ccc(C)cc12
49572,CCOC(=O)c1c(-c2cccs2)csc1N
49573,O=C(c1cccc(Cl)c1)N(Cc1cccs1)C1CCS(=O)(=O)C1
49574,CCOc1ccc(CNC(=O)c2nnc(CS(=O)(=O)c3ccccc3)o2)cc1OC
49575,Cc1cc(=O)[nH]c(-c2ccc(Cl)cc2)n1
49576,Cc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(N(C)C)cc2)ccc1-n1cnnn1
49577,COCCCn1[nH]c2c3c(ccc2c1=O)C(=O)c1ccccc1C3=O
49578,Cc1ccc(-c2csc(NC(=O)CN3CCC(C(N)=O)CC3)n2)cc1
49579,CCc1cccc(CC)c1NC(=O)CN1CCN(c2ccccc2)CC1
49580,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N(C)CCC#N)cc2)cc1
49581,CC(C)NS(=O)(=O)c1ccc(NC(=O)c2cccnc2)cc1
49582,NC(=S)c1ncc(C(F)(F)F)cc1Cl
49583,COc1cccc(C(=O)CSc2nnc(CNc3nc(-c4ccccc4)cs3)n2C)c1
49584,Cn1ncc(C#N)c1/N=C/N1CCCCC1
49585,CSc1ccc(CN(C)C(=O)CNC(=O)c2ccc3c(c2)OCO3)cc1
49586,CC(=O)c1c(C)[nH]c(C(=O)NCCc2c[nH]c3ccccc23)c1C
49587,CCN(CC)CCN1C(=O)C(O)=C(C(C)=O)C1c1ccccc1[N+](=O)[O-]
49588,COC(=O)C1C(c2ccccc2)C(C(=O)N2CCN(C)CC2)C1c1ccccc1
49589,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2)n(C)c1=O
49590,CCOC(=O)NC1C=CS(=O)(=O)C1
49591,Cc1ccc(SCC2CNc3nc4ccccc4c(=O)n32)c(C)c1
49592,CCOc1ccc(CNn2nnnc2N)cc1
49593,CCCCOc1ccc(/C=N/NC(=O)C2CCCNC2=O)cc1
49594,CCOc1ccc(-c2nnc(-c3ccco3)o2)cc1
49595,COc1ccc(S(=O)(=O)NCCCc2ccccc2)cc1
49596,N#Cc1cc2c(nc1SCC(=O)Nc1nccs1)CCCCC2
49597,CCN(Cc1cccs1)C(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1
49598,COc1cc(C(=O)N(Cc2ccccc2)c2cccc(C)c2)ccc1OC(F)F
49599,Cc1ccc(S(=O)(=O)NCCCCCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1
49600,CCN(CC)CCCCN1c2ccccc2Sc2ccccc21
49601,O=c1c2cc(NC(=S)NCCCN3CCC(Cc4ccccc4)CC3)ccc2nc2n1CCCCC2
49602,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
49603,CCc1c(O)nc(N2CCN(Cc3ccccc3)CC2)[nH]c1=O
49604,O=C(O)CC(O)(CC(=O)O)C(=O)O
49605,COc1cccc(-c2cc(C(=O)N/N=C/c3cccc(OC)c3OC)c3ccccc3n2)c1
49606,CC(=O)Nc1cccc2c1C(=O)N(c1cccc(C)c1)C2=O
49607,CCCC(=O)c1ccc(N2CCOCC2)c(F)c1
49608,COc1ccc(CNC(=O)CCCNC(=O)c2ccc(Cl)cc2)cc1OC
49609,O=[N+]([O-])c1ccc(NNC(=S)Nc2ccccc2)cc1
49610,CCn1c(=O)cc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc21
49611,COc1cc(/C=N/Nc2ccccc2[N+](=O)[O-])ccc1OC(=O)c1ccccc1F
49612,Cc1ccsc1/C=N/NC(=S)NCc1ccccc1
49613,CC(C)=CC(=O)Nc1nnc(C)s1
49614,CCc1nnc(NC(=O)CCN2C(=O)/C(=C/c3cc(OC)c(OC)c(OC)c3)SC2=S)s1
49615,CCN1CCN(C(=O)C2CCN(c3nnc(-n4c(C)ccc4C)s3)CC2)CC1
49616,O=C(Nc1ccccc1)c1ccc(Br)c(S(=O)(=O)Nc2ccccn2)c1
49617,Cc1ccc(C(=O)CSc2nnc(C(C)C)n2C)cc1C
49618,CC1CCCC(NC(=O)CNC(=O)c2cccs2)C1C
49619,Cc1ccc(SCC(=O)Nc2nncs2)cc1
49620,Oc1[nH]c2ccccc2c1C=Nc1ccccc1
49621,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
49622,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2
49623,COc1ccc(NC(=O)c2cc3ccccc3o2)cn1
49624,O=C(Cn1nnc(-c2ccccc2)n1)OCc1ccccc1
49625,CCOc1ccc(CNCCc2ccc(S(N)(=O)=O)cc2)cc1
49626,CC(=O)NC(Cc1cccc(F)c1)C(=O)NC1CCN(c2nnnn2-c2ccccc2)CC1
49627,COc1ccc(CCNC(=O)c2c(O)c3cccc4c3n(c2=O)CC4)cc1OC
49628,CCN(C(=O)C(C)Cl)c1ccccc1
49629,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C1CCCC1
49630,Cc1ccc(C(=O)n2cnc3ccccc32)cc1C
49631,Cn1c(SCC(=O)NNC(=O)Nc2ccccc2)nnc1-c1ccccc1
49632,COc1cc(-c2ccc3oc(-c4ccsc4)c(C#CC4(O)CCCCC4)c3c2)cc(OC)c1OC
49633,COc1ccccc1N1CCN(C(=O)c2noc(C(C)C)c2[N+](=O)[O-])CC1
49634,Cc1ccc(C)c(N2CCN(S(=O)(=O)c3c(C)noc3C)CC2)c1
49635,COc1cc(C(=O)NNC(=O)COc2cccc(F)c2)ccc1OCC(=O)N1CCOCC1
49636,C/C(=N/OC(=O)c1ccc(C)cc1)C(=O)c1ccc(Br)cc1
49637,Cc1cc2c(c(SCC#N)n1)C(=O)OC2
49638,O=C(/C=C/c1ccco1)NCC(=O)N/N=C/c1ccc([N+](=O)[O-])cc1
49639,CC(=O)Nc1c(O)nc(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)[nH]c1=O
49640,O=C(CSc1nnc(-c2ccco2)n1Cc1ccco1)NCc1cccs1
49641,COCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1cccc(C)c1
49642,Cc1nc(NC(=O)CSc2nnc(Cn3nnc4ccccc43)n2C)sc1C
49643,COc1ccccc1C(=O)C1CCCN(C(=O)Nc2ccccc2F)C1
49644,COc1cccc(CNC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)c1
49645,O=C(CSc1nnc(-c2ccccn2)n1Cc1ccco1)c1ccccc1
49646,CCCCC(=O)NC(NC(=S)N1CCCCCC1)C(Cl)(Cl)Cl
49647,COc1cc(-c2cc(-c3nnco3)c3ccccc3n2)cc(OC)c1OC
49648,Cc1ccc(CSCCNS(=O)(=O)c2ccc(C)cc2)cc1
49649,CCc1ccc(CNC(=O)C2CCCN(S(=O)(=O)N3CC(C)CC(C)C3)C2)cc1
49650,Nc1c(C(=O)Nc2ccccc2)sc2ncc([N+](=O)[O-])cc12
49651,Cc1occc1C(=O)N/N=C/C=C/c1ccccc1
49652,COc1ccc(N2CC(C(=O)Nc3ccccc3N3CCCC3)CC2=O)c(OC)c1
49653,Cc1ccc(NC(=S)N(CCCN2CCCC2)Cc2cccn2Cc2ccc(Cl)cc2)cc1C
49654,Cc1cc(C(=O)NNC(=O)/C=C/c2ccc(F)cc2)c(C)o1
49655,CCCNC(=S)N1CCN(c2nc(-c3ccc(C)cc3)cs2)CC1
49656,COc1ccccc1NC(=O)C(C)NS(=O)(=O)c1ccccc1
49657,CCN(c1ccc(OC)cc1)S(=O)(=O)c1ccc(-c2ccc(=O)[nH]n2)o1
49658,COc1cccc(C2C(C(=O)C(C)(C)C)N3C=C(C#N)C=CC3C23C(=O)c2ccccc2C3=O)c1OC
49659,Clc1ccc(-n2nnnc2SCc2c(-c3ccccc3)nc3sccn23)cc1
49660,COc1ccc(CC(O)COS(N)(=O)=O)cc1
49661,Cc1cccc(N2CCN(c3nnnn3-c3ccccc3)CC2C)c1
49662,COc1ccc(NC(=O)Cn2nnc(C(=O)NCc3ccco3)c2N)cc1
49663,CCCn1c(=S)[nH]c2cc(C(=O)N3CCc4ccccc43)ccc2c1=O
49664,CN(C(=O)c1ccc(NC(=O)Cc2ccccc2)cc1)c1ccccc1
49665,O=C(NCCNc1ccccc1[N+](=O)[O-])c1ccccc1F
49666,CC1Cc2cc(/C(O)=C3/C(=O)C(=O)N(CCN4CCOCC4)C3c3cccc(Cl)c3)ccc2O1
49667,COc1cc(NC(=O)CN2CCC(C)CC2)c(C)cc1[N+](=O)[O-]
49668,COc1cc(Cl)c(C)cc1NC(=O)CSc1sc2c(O)cc(=O)[nH]c2c1C#N
49669,CC(=O)C1=C(O)CC(C)(C)CC1=NCCc1nc2ccccc2[nH]1
49670,O=C(Cc1cccc2ccccc12)NNC(=O)c1cccs1
49671,CC(C)(C)n1ncc(Oc2ccccc2[N+](=O)[O-])c(Cl)c1=O
49672,CCOc1cc2c(cc1OCC)-n1cccc1C(c1ccc(OC)cc1)NC2
49673,Cc1ccc(-c2c(C(=O)NCc3ccc(F)cc3)oc(=O)c3ccccc23)cc1
49674,O=C(c1ccc(NC(=S)NCc2ccc(Cl)cc2)cc1)N1CCCCC1
49675,COc1ccc(-c2cc(C(=O)NC3CC3)c3ccccc3n2)cc1
49676,COc1ccc(/C=N/N2CCOCC2)cc1Cn1nc(C)c([N+](=O)[O-])c1C
49677,CSCCC1NC2(C(=O)Nc3c2ccc(Cl)c3C)[C@@H]2C(=O)N(C3CCCC3)C(=O)[C@H]12
49678,CNC(=O)/C=C/c1cc(C(=O)c2ccc(Cl)cc2Cl)cn1C
49679,Cc1cc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)ccc1[N+](=O)[O-]
49680,Cc1cccc(C)c1NC(=S)N(CCc1ccncc1)C(C)C
49681,Cc1ccc(NC(=O)N2CCCC2c2cccs2)cc1
49682,CC(C)n1cnc2c(Nc3ccc(F)c(Cl)c3)nc(NCCO)nc21
49683,COc1cc(OC)cc(N2C(=O)CC(N3CCC(C(=O)N4CCCCC4)CC3)C2=O)c1
49684,COc1ccccc1N1CCN(/N=C/c2cccc(OC)c2O)CC1
49685,CCOC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)cc1
49686,CCOc1ccccc1N(C)S(=O)(=O)c1ccc2[nH]cc(C(=O)N(CCOC)CCOC)c(=O)c2c1
49687,COc1cccc(C(=O)Nc2ccccc2N2CCOCC2)c1
49688,COc1ccc(N(CC(=O)Nc2ccc3c(c2)OCO3)S(=O)(=O)c2c(C)nn(C)c2C)cc1
49689,CC1CN(c2nc(N(C)c3ccccc3)nc(N)c2[N+](=O)[O-])CC(C)O1
49690,COCc1c(C(=O)N/N=C/c2c[nH]c3ccccc23)nnn1-c1nonc1N
49691,Cc1ccc(O)c(NC(=O)c2ccc3c(c2)C(=O)N(Cc2cccnc2)C3=O)c1
49692,CCOc1c(OC)cccc1C1CC(=O)Nc2cc(OC)c(OC)cc21
49693,COc1ccc2[nH]c(C)c(C(=O)CN(C)C)c2c1
49694,Cn1cnc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c1
49695,Cc1ccc(-c2nn[nH]n2)o1
49696,CC(=O)Nc1ccc(Oc2cnc3ccccc3n2)cc1
49697,Nc1c(C(=O)CSc2nccn2-c2cccc(F)c2)c(=O)[nH]c(=O)n1C1CC1
49698,COc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl
49699,C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccc(Cl)cc1
